_familyId,_id
"003102463","US1034182A19120730"
"003103146","US1034866A19120806"
"003102619","US1034338A19120730"
"003102466","US1034185A19120730"
"003103148","US1034868A19120806"
"003102620","US1034339A19120730"
"003102467","US1034186A19120730"
"002172971","US103486A18700524"
"003102621","US1034340A19120730"
"002172903","US103418A18700524"
"003103151","US1034871A19120806"
"003102625","US1034344A19120730"
"003102473","US1034192A19120730"
"003103154","US1034874A19120806"
"003102632","US1034351A19120730"
"002172904","US103419A18700524"
"003103157","US1034877A19120806"
"003102635","US1034354A19120730"
"003102482","US1034201A19120730"
"003103164","US1034884A19120806"
"003102640","US1034359A19120730"
"003102485","US1034204A19120730"
"003103166","US1034886A19120806"
"003102643","US1034362A19120730"
"003102487","US1034206A19120730"
"003103167","US1034887A19120806"
"003102647","US1034366A19120730"
"003102488","US1034207A19120730"
"003103169","US1034889A19120806"
"003102650","US1034369A19120730"
"003102490","US1034209A19120730"
"003103171","US1034891A19120806"
"002172921","US103436A18700524"
"003102496","US1034215A19120730"
"024878239","US10348P19980421"
"003102653","US1034372A19120730"
"003102503","US1034222A19120730"
"003103180","US1034900A19120806"
"003102654","US1034373A19120730"
"003102509","US1034228A19120730"
"003103182","US1034902A19120806"
"003102655","US1034374A19120730"
"002172907","US103422A18700524"
"003103183","US1034903A19120806"
"003102656","US1034375A19120730"
"003102511","US1034230A19120730"
"003103190","US1034910A19120806"
"003102657","US1034376A19120730"
"003102515","US1034234A19120730"
"003103191","US1034911A19120806"
"003102658","US1034377A19120730"
"003102518","US1034237A19120730"
"003103192","US1034912A19120806"
"003102667","US1034386A19120730"
"003102520","US1034239A19120730"
"003103198","US1034918A19120806"
"003102668","US1034387A19120730"
"002172908","US103423A18700524"
"003103200","US1034920A19120806"
"003102670","US1034389A19120730"
"003102521","US1034240A19120730"
"003103201","US1034921A19120806"
"003102675","US1034394A19120730"
"003102524","US1034243A19120730"
"003103204","US1034924A19120806"
"003102676","US1034395A19120730"
"003102528","US1034247A19120730"
"003103205","US1034925A19120806"
"003102677","US1034396A19120730"
"002172909","US103424A18700524"
"003103206","US1034926A19120806"
"003102680","US1034399A19120730"
"003102531","US1034250A19120730"
"003103209","US1034929A19120806"
"002070665","US10343A18531220"
"003102532","US1034251A19120730"
"003103214","US1034934A19120806"
"003102681","US1034400A19120730"
"003102535","US1034254A19120730"
"003103218","US1034938A19120806"
"003102682","US1034401A19120730"
"003102538","US1034257A19120730"
"003103221","US1034941A19120806"
"003102685","US1034404A19120730"
"003102542","US1034261A19120730"
"003103225","US1034945A19120806"
"003102688","US1034407A19120806"
"003102543","US1034262A19120730"
"003103229","US1034949A19120806"
"003102691","US1034410A19120806"
"003102544","US1034263A19120730"
"003103230","US1034950A19120806"
"003102697","US1034416A19120806"
"003102545","US1034264A19120730"
"003103232","US1034952A19120806"
"003102699","US1034418A19120806"
"003102547","US1034266A19120730"
"002172980","US103495A18700524"
"003102700","US1034419A19120806"
"003102548","US1034267A19120730"
"002172981","US103496A18700524"
"003102701","US1034420A19120806"
"002172911","US103426A18700524"
"003103257","US1034977A19120806"
"003102703","US1034422A19120806"
"003102551","US1034270A19120730"
"003103261","US1034981A19120806"
"003102705","US1034424A19120806"
"003102552","US1034271A19120730"
"003103265","US1034985A19120806"
"003102709","US1034428A19120806"
"003102554","US1034273A19120730"
"003103267","US1034987A19120806"
"003102710","US1034429A19120806"
"003102557","US1034276A19120730"
"003103270","US1034990A19120806"
"003102714","US1034433A19120806"
"003102564","US1034283A19120730"
"003103273","US1034993A19120806"
"003102717","US1034436A19120806"
"003102565","US1034284A19120730"
"003103275","US1034995A19120806"
"003102721","US1034440A19120806"
"003102567","US1034286A19120730"
"003103278","US1034998A19120806"
"003102723","US1034442A19120806"
"003102568","US1034287A19120730"
"003103279","US1034999A19120806"
"003102724","US1034443A19120806"
"003102569","US1034288A19120730"
"002070671","US10349A18531220"
"003102727","US1034446A19120806"
"003102570","US1034289A19120730"
"002061320","US1034A18381210"
"003102728","US1034447A19120806"
"002172913","US103428A18700524"
"003103280","US1035000A19120806"
"002172929","US103444A18700524"
"003102574","US1034293A19120730"
"003103286","US1035006A19120806"
"003102741","US1034460A19120806"
"003102575","US1034294A19120730"
"003103287","US1035007A19120806"
"003102743","US1034462A19120806"
"003102578","US1034297A19120730"
"003103290","US1035010A19120806"
"003102748","US1034467A19120806"
"003102579","US1034298A19120730"
"003103295","US1035015A19120806"
"003102757","US1034476A19120806"
"003102580","US1034299A19120730"
"003103297","US1035017A19120806"
"003102763","US1034482A19120806"
"024814389","US10342P19980421"
"003103299","US1035019A19120806"
"003102765","US1034484A19120806"
"003102583","US1034302A19120730"
"003103307","US1035027A19120806"
"003102767","US1034486A19120806"
"003102584","US1034303A19120730"
"003103312","US1035032A19120806"
"003102769","US1034488A19120806"
"003102585","US1034304A19120730"
"003103313","US1035033A19120806"
"002172933","US103448A18700524"
"003102588","US1034307A19120730"
"003103316","US1035036A19120806"
"003102771","US1034490A19120806"
"003102589","US1034308A19120730"
"003103317","US1035037A19120806"
"003102776","US1034495A19120806"
"003102591","US1034310A19120730"
"002172988","US103503A18700524"
"003102778","US1034497A19120806"
"003102592","US1034311A19120730"
"003103324","US1035044A19120806"
"003102780","US1034499A19120806"
"003102594","US1034313A19120730"
"002172989","US103504A18700524"
"003102783","US1034502A19120806"
"003102595","US1034314A19120730"
"003103336","US1035056A19120806"
"003102785","US1034504A19120806"
"003102597","US1034316A19120730"
"003103340","US1035060A19120806"
"003102786","US1034505A19120806"
"003102598","US1034317A19120730"
"003103342","US1035062A19120806"
"003102787","US1034506A19120806"
"003102600","US1034319A19120730"
"003103348","US1035068A19120806"
"002172935","US103450A18700524"
"003102601","US1034320A19120730"
"002172991","US103506A18700524"
"003102791","US1034510A19120806"
"003102605","US1034324A19120730"
"003103351","US1035071A19120806"
"003102796","US1034515A19120806"
"003102610","US1034329A19120730"
"003103352","US1035072A19120806"
"003102797","US1034516A19120806"
"003102611","US1034330A19120730"
"003103353","US1035073A19120806"
"003102806","US1034525A19120806"
"003102618","US1034337A19120730"
"003103355","US1035075A19120806"
"003102808","US1034527A19120806"
"003102623","US1034342A19120730"
"003103358","US1035078A19120806"
"003102810","US1034529A19120806"
"003102624","US1034343A19120730"
"003103361","US1035081A19120806"
"003102812","US1034531A19120806"
"003102628","US1034347A19120730"
"003103364","US1035084A19120806"
"003102814","US1034533A19120806"
"002172919","US103434A18700524"
"003103365","US1035085A19120806"
"003102818","US1034537A19120806"
"003102631","US1034350A19120730"
"003103366","US1035086A19120806"
"003102819","US1034538A19120806"
"003102634","US1034353A19120730"
"003103368","US1035088A19120806"
"003102821","US1034540A19120806"
"003102636","US1034355A19120730"
"003103373","US1035093A19120806"
"003102825","US1034544A19120806"
"003102637","US1034356A19120730"
"003103382","US1035102A19120806"
"003102828","US1034547A19120806"
"003102638","US1034357A19120730"
"003103383","US1035103A19120806"
"003102831","US1034550A19120806"
"003102639","US1034358A19120730"
"003103384","US1035104A19120806"
"003102833","US1034552A19120806"
"003102641","US1034360A19120730"
"003103386","US1035106A19120806"
"003102836","US1034555A19120806"
"003102644","US1034363A19120730"
"003103390","US1035110A19120806"
"003102840","US1034559A19120806"
"003102646","US1034365A19120730"
"003103394","US1035114A19120806"
"002172940","US103455A18700524"
"003102649","US1034368A19120730"
"003103396","US1035116A19120806"
"003102842","US1034561A19120806"
"003102651","US1034370A19120730"
"003103397","US1035117A19120806"
"003102844","US1034563A19120806"
"003102659","US1034378A19120730"
"003103398","US1035118A19120806"
"003102848","US1034567A19120806"
"003102660","US1034379A19120730"
"003103404","US1035124A19120806"
"003102849","US1034568A19120806"
"003102661","US1034380A19120730"
"003103406","US1035126A19120806"
"002172941","US103456A18700524"
"003102662","US1034381A19120730"
"003103408","US1035128A19120806"
"003102852","US1034571A19120806"
"003102664","US1034383A19120730"
"003103410","US1035130A19120806"
"003102857","US1034576A19120806"
"002172923","US103438A18700524"
"003103411","US1035131A19120806"
"003102858","US1034577A19120806"
"003102673","US1034392A19120730"
"003103412","US1035132A19120813"
"003102868","US1034587A19120806"
"003102678","US1034397A19120730"
"003103417","US1035137A19120813"
"003102869","US1034588A19120806"
"024853475","US10343P19980421"
"003103423","US1035143A19120813"
"003102874","US1034593A19120806"
"003102684","US1034403A19120730"
"003103424","US1035144A19120813"
"003102877","US1034596A19120806"
"003102686","US1034405A19120730"
"003103425","US1035145A19120813"
"003102878","US1034597A19120806"
"003102687","US1034406A19120806"
"003103427","US1035147A19120813"
"003102879","US1034598A19120806"
"003102693","US1034412A19120806"
"003103428","US1035148A19120813"
"002172944","US103459A18700524"
"003102694","US1034413A19120806"
"002172999","US103514A18700524"
"024787655","US10345P19980421"
"003102695","US1034414A19120806"
"003103438","US1035158A19120813"
"003102885","US1034604A19120806"
"003102698","US1034417A19120806"
"003103439","US1035159A19120813"
"003102889","US1034608A19120806"
"003102702","US1034421A19120806"
"003103441","US1035161A19120813"
"003102890","US1034609A19120806"
"003102704","US1034423A19120806"
"003103443","US1035163A19120813"
"003102892","US1034611A19120806"
"003102708","US1034427A19120806"
"003103457","US1035177A19120813"
"003102897","US1034616A19120806"
"002172927","US103442A18700524"
"002173002","US103517A18700524"
"003102901","US1034620A19120806"
"003102711","US1034430A19120806"
"003103460","US1035180A19120813"
"003102902","US1034621A19120806"
"003102718","US1034437A19120806"
"003103462","US1035182A19120813"
"003102904","US1034623A19120806"
"003102719","US1034438A19120806"
"003103463","US1035183A19120813"
"003102906","US1034625A19120806"
"002172928","US103443A18700524"
"003103469","US1035189A19120813"
"003102907","US1034626A19120806"
"003102725","US1034444A19120806"
"003103472","US1035192A19120813"
"003102909","US1034628A19120806"
"003102726","US1034445A19120806"
"003103473","US1035193A19120813"
"003102914","US1034633A19120806"
"003102731","US1034450A19120806"
"003103474","US1035194A19120813"
"003102915","US1034634A19120806"
"003102733","US1034452A19120806"
"003103475","US1035195A19120813"
"003102916","US1034635A19120806"
"003102735","US1034454A19120806"
"003103479","US1035199A19120813"
"003102919","US1034638A19120806"
"003102737","US1034456A19120806"
"002173004","US103519A18700524"
"003102920","US1034639A19120806"
"003102738","US1034457A19120806"
"002070673","US10351A18531220"
"003102922","US1034641A19120806"
"003102739","US1034458A19120806"
"003103482","US1035202A19120813"
"003102924","US1034643A19120806"
"003102745","US1034464A19120806"
"003103484","US1035204A19120813"
"003102938","US1034657A19120806"
"003102747","US1034466A19120806"
"003103489","US1035209A19120813"
"003102939","US1034658A19120806"
"003102750","US1034469A19120806"
"003103491","US1035211A19120813"
"002172950","US103465A18700524"
"002172931","US103446A18700524"
"003103499","US1035219A19120813"
"003102943","US1034662A19120806"
"003102751","US1034470A19120806"
"003103500","US1035220A19120813"
"003102947","US1034666A19120806"
"003102755","US1034474A19120806"
"003103513","US1035233A19120813"
"003102949","US1034668A19120806"
"003102756","US1034475A19120806"
"003103514","US1035234A19120813"
"003102952","US1034671A19120806"
"003102760","US1034479A19120806"
"003103516","US1035236A19120813"
"003102954","US1034673A19120806"
"002172932","US103447A18700524"
"003103520","US1035240A19120813"
"003102957","US1034676A19120806"
"003102762","US1034481A19120806"
"003103522","US1035242A19120813"
"003102958","US1034677A19120806"
"003102764","US1034483A19120806"
"003103526","US1035246A19120813"
"003102959","US1034678A19120806"
"003102768","US1034487A19120806"
"003103529","US1035249A19120813"
"003102963","US1034682A19120806"
"003102772","US1034491A19120806"
"003103531","US1035251A19120813"
"003102964","US1034683A19120806"
"003102774","US1034493A19120806"
"003103534","US1035254A19120813"
"003102971","US1034690A19120806"
"003102775","US1034494A19120806"
"003103537","US1035257A19120813"
"003102972","US1034691A19120806"
"003102777","US1034496A19120806"
"002173010","US103525A18700524"
"003102973","US1034692A19120806"
"003102779","US1034498A19120806"
"003103541","US1035261A19120813"
"002172954","US103469A18700524"
"002172934","US103449A18700524"
"003103545","US1035265A19120813"
"003102982","US1034701A19120806"
"003102782","US1034501A19120806"
"003103546","US1035266A19120813"
"003102983","US1034702A19120806"
"003102784","US1034503A19120806"
"003103548","US1035268A19120813"
"003102985","US1034704A19120806"
"003102788","US1034507A19120806"
"003103549","US1035269A19120813"
"003102991","US1034710A19120806"
"003102789","US1034508A19120806"
"003103550","US1035270A19120813"
"003102992","US1034711A19120806"
"003102790","US1034509A19120806"
"003103551","US1035271A19120813"
"003102993","US1034712A19120806"
"003102792","US1034511A19120806"
"003103552","US1035272A19120813"
"003102994","US1034713A19120806"
"003102795","US1034514A19120806"
"003103553","US1035273A19120813"
"003102996","US1034715A19120806"
"003102799","US1034518A19120806"
"003103555","US1035275A19120813"
"003102997","US1034716A19120806"
"003102802","US1034521A19120806"
"002173012","US103527A18700524"
"003103001","US1034720A19120806"
"002172937","US103452A18700524"
"003103561","US1035281A19120813"
"003103002","US1034721A19120806"
"003102811","US1034530A19120806"
"003103564","US1035284A19120813"
"003103003","US1034722A19120806"
"003102824","US1034543A19120806"
"003103565","US1035285A19120813"
"024477929","US1034723A19120806"
"003102826","US1034545A19120806"
"003103568","US1035288A19120813"
"003103006","US1034726A19120806"
"003102827","US1034546A19120806"
"003103569","US1035289A19120813"
"003103010","US1034730A19120806"
"003102829","US1034548A19120806"
"002173013","US103528A18700524"
"003103011","US1034731A19120806"
"003102830","US1034549A19120806"
"003103573","US1035293A19120813"
"003103012","US1034732A19120806"
"003102834","US1034553A19120806"
"002070674","US10352A18531220"
"003103015","US1034735A19120806"
"003102837","US1034556A19120806"
"025140823","US10352P19980428"
"003103016","US1034736A19120806"
"003102839","US1034558A19120806"
"003103580","US1035300A19120813"
"002172958","US103473A18700524"
"003102841","US1034560A19120806"
"003103583","US1035303A19120813"
"003103022","US1034742A19120806"
"003102846","US1034565A19120806"
"003103584","US1035304A19120813"
"003103025","US1034745A19120806"
"003102847","US1034566A19120806"
"003103586","US1035306A19120813"
"003103026","US1034746A19120806"
"003102850","US1034569A19120806"
"003103590","US1035310A19120813"
"003103029","US1034749A19120806"
"003102851","US1034570A19120806"
"003103591","US1035311A19120813"
"002172959","US103474A18700524"
"003102853","US1034572A19120806"
"003103593","US1035313A19120813"
"003103033","US1034753A19120806"
"003102860","US1034579A19120806"
"003103596","US1035316A19120813"
"003103034","US1034754A19120806"
"003102861","US1034580A19120806"
"003103598","US1035318A19120813"
"003103035","US1034755A19120806"
"003102862","US1034581A19120806"
"003103599","US1035319A19120813"
"003103036","US1034756A19120806"
"003102863","US1034582A19120806"
"003103600","US1035320A19120813"
"002172960","US103475A18700524"
"003102866","US1034585A19120806"
"003103602","US1035322A19120813"
"003103047","US1034767A19120806"
"002172943","US103458A18700524"
"003103605","US1035325A19120813"
"003103048","US1034768A19120806"
"003102873","US1034592A19120806"
"003103610","US1035330A19120813"
"003103049","US1034769A19120806"
"003102876","US1034595A19120806"
"003103611","US1035331A19120813"
"003103050","US1034770A19120806"
"002070667","US10345A18531220"
"003103615","US1035335A19120813"
"003103053","US1034773A19120806"
"003102882","US1034601A19120806"
"003103617","US1035337A19120813"
"003103057","US1034777A19120806"
"003102883","US1034602A19120806"
"003103619","US1035339A19120813"
"003103059","US1034779A19120806"
"003102884","US1034603A19120806"
"003103624","US1035344A19120813"
"002172962","US103477A18700524"
"003102887","US1034606A19120806"
"003103630","US1035350A19120813"
"003103062","US1034782A19120806"
"003102888","US1034607A19120806"
"003103631","US1035351A19120813"
"003103067","US1034787A19120806"
"003102891","US1034610A19120806"
"003103632","US1035352A19120813"
"003103069","US1034789A19120806"
"003102894","US1034613A19120806"
"003103641","US1035361A19120813"
"003103070","US1034790A19120806"
"003102895","US1034614A19120806"
"003103642","US1035362A19120813"
"003103071","US1034791A19120806"
"003102896","US1034615A19120806"
"003103649","US1035369A19120813"
"003103072","US1034792A19120806"
"003102899","US1034618A19120806"
"003103651","US1035371A19120813"
"003103073","US1034793A19120806"
"002172946","US103461A18700524"
"003103654","US1035374A19120813"
"003103077","US1034797A19120806"
"003102903","US1034622A19120806"
"003103657","US1035377A19120813"
"003103078","US1034798A19120806"
"003102905","US1034624A19120806"
"003103659","US1035379A19120813"
"002070669","US10347A18531220"
"003102908","US1034627A19120806"
"002173022","US103537A18700531"
"024878231","US10347P19980421"
"003102910","US1034629A19120806"
"002173023","US103538A18700531"
"003103082","US1034802A19120806"
"002172947","US103462A18700524"
"003103671","US1035391A19120813"
"003103084","US1034804A19120806"
"003102911","US1034630A19120806"
"003103679","US1035399A19120813"
"003103085","US1034805A19120806"
"003102912","US1034631A19120806"
"003103681","US1035401A19120813"
"003103086","US1034806A19120806"
"003102913","US1034632A19120806"
"003103686","US1035406A19120813"
"003103087","US1034807A19120806"
"003102917","US1034636A19120806"
"003103687","US1035407A19120813"
"003103090","US1034810A19120806"
"002172948","US103463A18700524"
"003103688","US1035408A19120813"
"003103092","US1034812A19120806"
"003102928","US1034647A19120806"
"002173025","US103540A18700531"
"003103094","US1034814A19120806"
"003102931","US1034650A19120806"
"003103690","US1035410A19120813"
"003103097","US1034817A19120806"
"003102933","US1034652A19120806"
"003103694","US1035414A19120813"
"003103100","US1034820A19120806"
"003102936","US1034655A19120806"
"003103695","US1035415A19120813"
"003103102","US1034822A19120806"
"003102937","US1034656A19120806"
"003103698","US1035418A19120813"
"003103106","US1034826A19120806"
"003102942","US1034661A19120806"
"003103706","US1035426A19120813"
"003103108","US1034828A19120806"
"003102944","US1034663A19120806"
"003103709","US1035429A19120813"
"003103109","US1034829A19120806"
"003102950","US1034669A19120806"
"003103710","US1035430A19120813"
"003103111","US1034831A19120806"
"002172951","US103466A18700524"
"003103713","US1035434A19120813"
"003103112","US1034832A19120806"
"003102956","US1034675A19120806"
"003103715","US1035436A19120813"
"003103113","US1034833A19120806"
"003102960","US1034679A19120806"
"003103716","US1035437A19120813"
"003103114","US1034834A19120806"
"003102961","US1034680A19120806"
"003103717","US1035438A19120813"
"003103118","US1034838A19120806"
"003102962","US1034681A19120806"
"003103718","US1035439A19120813"
"003103119","US1034839A19120806"
"003102965","US1034684A19120806"
"003103725","US1035446A19120813"
"003103123","US1034843A19120806"
"003102966","US1034685A19120806"
"003103726","US1035447A19120813"
"003103126","US1034846A19120806"
"003102967","US1034686A19120806"
"002173029","US103544A18700531"
"003103128","US1034848A19120806"
"003102970","US1034689A19120806"
"003103733","US1035454A19120813"
"002172969","US103484A18700524"
"002172953","US103468A18700524"
"003103735","US1035456A19120813"
"003103130","US1034850A19120806"
"003102976","US1034695A19120806"
"003103741","US1035462A19120813"
"003103131","US1034851A19120806"
"003102977","US1034696A19120806"
"003103744","US1035465A19120813"
"003103132","US1034852A19120806"
"002070668","US10346A18531220"
"003103746","US1035467A19120813"
"003103133","US1034853A19120806"
"003102986","US1034705A19120806"
"003103749","US1035470A19120813"
"003103136","US1034856A19120806"
"003102987","US1034706A19120806"
"003103750","US1035471A19120813"
"003103137","US1034857A19120806"
"003102988","US1034707A19120806"
"003103752","US1035473A19120813"
"003103138","US1034858A19120806"
"003102989","US1034708A19120806"
"003103757","US1035478A19120813"
"003103140","US1034860A19120806"
"003102990","US1034709A19120806"
"002173032","US103547A18700531"
"003103144","US1034864A19120806"
"002172955","US103470A18700524"
"003103766","US1035487A19120813"
"003103147","US1034867A19120806"
"003102995","US1034714A19120806"
"003103768","US1035489A19120813"
"003103150","US1034870A19120806"
"003102998","US1034717A19120806"
"002173033","US103548A18700531"
"003103153","US1034873A19120806"
"003103009","US1034729A19120806"
"003103770","US1035491A19120813"
"003103162","US1034882A19120806"
"002172957","US103472A18700524"
"003103771","US1035492A19120813"
"003103168","US1034888A19120806"
"003103013","US1034733A19120806"
"003103773","US1035494A19120813"
"003103173","US1034893A19120806"
"003103023","US1034743A19120806"
"002070676","US10354A18531220"
"003103175","US1034895A19120806"
"003103024","US1034744A19120806"
"003103779","US1035500A19120813"
"002172974","US103489A18700524"
"003103028","US1034748A19120806"
"003103787","US1035508A19120813"
"003103181","US1034901A19120806"
"003103030","US1034750A19120806"
"003103788","US1035509A19120813"
"003103184","US1034904A19120806"
"003103032","US1034752A19120806"
"003103789","US1035510A19120813"
"003103186","US1034906A19120806"
"003103038","US1034758A19120806"
"003103790","US1035511A19120813"
"003103187","US1034907A19120806"
"003103041","US1034761A19120806"
"003103792","US1035513A19120813"
"003103188","US1034908A19120806"
"003103042","US1034762A19120806"
"003103794","US1035515A19120813"
"003103194","US1034914A19120806"
"003103044","US1034764A19120806"
"003103795","US1035516A19120813"
"003103199","US1034919A19120806"
"003103045","US1034765A19120806"
"003103796","US1035517A19120813"
"002172976","US103491A18700524"
"002172961","US103476A18700524"
"003103798","US1035519A19120813"
"003103207","US1034927A19120806"
"003103051","US1034771A19120806"
"003103800","US1035521A19120813"
"003103208","US1034928A19120806"
"003103052","US1034772A19120806"
"003103802","US1035523A19120813"
"002172977","US103492A18700524"
"003103055","US1034775A19120806"
"003103804","US1035525A19120813"
"003103211","US1034931A19120806"
"003103056","US1034776A19120806"
"003103805","US1035526A19120813"
"003103215","US1034935A19120806"
"003103061","US1034781A19120806"
"003103811","US1035532A19120813"
"003103219","US1034939A19120806"
"003103066","US1034786A19120806"
"003103812","US1035533A19120813"
"003103223","US1034943A19120806"
"003103075","US1034795A19120806"
"003103813","US1035534A19120813"
"003103226","US1034946A19120806"
"003103080","US1034800A19120806"
"003103816","US1035537A19120813"
"003103227","US1034947A19120806"
"003103081","US1034801A19120806"
"003103817","US1035538A19120813"
"002172979","US103494A18700524"
"003103083","US1034803A19120806"
"003103825","US1035546A19120813"
"003103231","US1034951A19120806"
"003103088","US1034808A19120806"
"003103833","US1035554A19120813"
"003103236","US1034956A19120806"
"003103089","US1034809A19120806"
"003103835","US1035556A19120813"
"003103237","US1034957A19120806"
"002172965","US103480A18700524"
"003103837","US1035558A19120813"
"003103238","US1034958A19120806"
"003103093","US1034813A19120806"
"003103840","US1035561A19120813"
"003103239","US1034959A19120806"
"002172966","US103481A18700524"
"003103848","US1035569A19120813"
"003103244","US1034964A19120806"
"003103103","US1034823A19120806"
"003103850","US1035571A19120813"
"003103248","US1034968A19120806"
"003103105","US1034825A19120806"
"003103854","US1035575A19120813"
"003103249","US1034969A19120806"
"002172967","US103482A18700524"
"003103857","US1035578A19120813"
"003103252","US1034972A19120806"
"003103110","US1034830A19120806"
"003103861","US1035582A19120813"
"003103253","US1034973A19120806"
"003103117","US1034837A19120806"
"003103864","US1035585A19120813"
"003103254","US1034974A19120806"
"003103120","US1034840A19120806"
"003103868","US1035589A19120813"
"003103256","US1034976A19120806"
"003103121","US1034841A19120806"
"002173043","US103558A18700531"
"003103258","US1034978A19120806"
"003103122","US1034842A19120806"
"003103874","US1035595A19120813"
"003103259","US1034979A19120806"
"003103124","US1034844A19120806"
"003103875","US1035596A19120813"
"003103260","US1034980A19120806"
"003103125","US1034845A19120806"
"002070677","US10355A18531220"
"003103264","US1034984A19120806"
"003103127","US1034847A19120806"
"003103879","US1035600A19120813"
"003103269","US1034989A19120806"
"003103129","US1034849A19120806"
"003103880","US1035601A19120813"
"003103271","US1034991A19120806"
"003103134","US1034854A19120806"
"003103887","US1035608A19120813"
"003103274","US1034994A19120806"
"003103135","US1034855A19120806"
"003103888","US1035609A19120813"
"003103276","US1034996A19120806"
"002172970","US103485A18700524"
"003103889","US1035610A19120813"
"002172984","US103499A18700524"
"003103145","US1034865A19120806"
"003103890","US1035611A19120813"
"025008720","US10349P19980421"
"003103149","US1034869A19120806"
"003103892","US1035613A19120813"
"003103282","US1035002A19120806"
"003103152","US1034872A19120806"
"003103893","US1035614A19120813"
"003103283","US1035003A19120806"
"003103155","US1034875A19120806"
"003103896","US1035617A19120813"
"003103285","US1035005A19120806"
"003103156","US1034876A19120806"
"003103901","US1035622A19120813"
"003103289","US1035009A19120806"
"003103158","US1034878A19120806"
"003103908","US1035629A19120813"
"002172985","US103500A18700524"
"003103159","US1034879A19120806"
"003103911","US1035632A19120813"
"003103294","US1035014A19120806"
"002172972","US103487A18700524"
"003103914","US1035635A19120813"
"003103298","US1035018A19120806"
"003103160","US1034880A19120806"
"003103917","US1035638A19120813"
"003103300","US1035020A19120806"
"003103161","US1034881A19120806"
"003103921","US1035642A19120813"
"003103302","US1035022A19120806"
"003103163","US1034883A19120806"
"003103923","US1035644A19120813"
"003103303","US1035023A19120806"
"003103165","US1034885A19120806"
"003103924","US1035645A19120813"
"003103305","US1035025A19120806"
"002172973","US103488A18700524"
"003103927","US1035648A19120813"
"003103311","US1035031A19120806"
"003103170","US1034890A19120806"
"003103930","US1035651A19120813"
"003103318","US1035038A19120806"
"003103172","US1034892A19120806"
"003103936","US1035657A19120813"
"003103322","US1035042A19120806"
"003103174","US1034894A19120806"
"003103938","US1035659A19120813"
"003103323","US1035043A19120806"
"003103176","US1034896A19120806"
"003103943","US1035664A19120813"
"003103325","US1035045A19120806"
"003103177","US1034897A19120806"
"003103945","US1035666A19120813"
"003103326","US1035046A19120806"
"003103178","US1034898A19120806"
"002173051","US103566A18700531"
"003103327","US1035047A19120806"
"003103179","US1034899A19120806"
"003103949","US1035670A19120813"
"003103329","US1035049A19120806"
"002070670","US10348A18531220"
"003103952","US1035673A19120813"
"003103331","US1035051A19120806"
"003103185","US1034905A19120806"
"003103954","US1035675A19120813"
"003103333","US1035053A19120806"
"003103189","US1034909A19120806"
"003103957","US1035678A19120813"
"003103334","US1035054A19120806"
"002172975","US103490A18700524"
"003103958","US1035679A19120813"
"002172990","US103505A18700524"
"003103193","US1034913A19120806"
"002173052","US103567A18700531"
"003103341","US1035061A19120806"
"003103195","US1034915A19120806"
"003103963","US1035684A19120813"
"003103343","US1035063A19120806"
"003103196","US1034916A19120806"
"003103969","US1035690A19120813"
"003103345","US1035065A19120806"
"003103197","US1034917A19120806"
"002070679","US10356A18531220"
"003103347","US1035067A19120806"
"003103202","US1034922A19120806"
"003103980","US1035701A19120813"
"003103354","US1035074A19120806"
"003103203","US1034923A19120806"
"003103982","US1035703A19120813"
"003103359","US1035079A19120806"
"003103210","US1034930A19120806"
"003103984","US1035705A19120813"
"002172992","US103507A18700524"
"003103212","US1034932A19120806"
"003103985","US1035706A19120813"
"003103360","US1035080A19120806"
"003103213","US1034933A19120806"
"003103987","US1035708A19120813"
"003103362","US1035082A19120806"
"003103216","US1034936A19120806"
"003103988","US1035709A19120813"
"003103367","US1035087A19120806"
"003103217","US1034937A19120806"
"003103990","US1035711A19120813"
"002172993","US103508A18700524"
"002172978","US103493A18700524"
"003103991","US1035712A19120813"
"003103372","US1035092A19120806"
"003103220","US1034940A19120806"
"003103996","US1035717A19120813"
"003103374","US1035094A19120806"
"003103222","US1034942A19120806"
"002173057","US103572A18700531"
"003103375","US1035095A19120806"
"003103224","US1034944A19120806"
"003104009","US1035730A19120813"
"003103378","US1035098A19120806"
"003103228","US1034948A19120806"
"003104015","US1035736A19120813"
"003103380","US1035100A19120806"
"003103233","US1034953A19120806"
"002173058","US103573A18700531"
"003103381","US1035101A19120806"
"003103234","US1034954A19120806"
"003104020","US1035741A19120813"
"003103387","US1035107A19120806"
"003103235","US1034955A19120806"
"003104021","US1035742A19120813"
"003103389","US1035109A19120806"
"003103240","US1034960A19120806"
"003104023","US1035744A19120813"
"002172995","US103510A18700524"
"003103241","US1034961A19120806"
"003104025","US1035746A19120813"
"003103391","US1035111A19120806"
"003103242","US1034962A19120806"
"003104026","US1035747A19120813"
"003103399","US1035119A19120806"
"003103243","US1034963A19120806"
"003104028","US1035749A19120813"
"003103403","US1035123A19120806"
"003103245","US1034965A19120806"
"003104034","US1035755A19120813"
"003103405","US1035125A19120806"
"003103246","US1034966A19120806"
"003104036","US1035757A19120813"
"003103409","US1035129A19120806"
"003103247","US1034967A19120806"
"003104037","US1035758A19120813"
"002172997","US103512A18700524"
"003103250","US1034970A19120806"
"003104041","US1035762A19120813"
"003103414","US1035134A19120813"
